# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.4758042096670012,1.6846437201929598,2.998846142618099,-0.832168669001558,0.13361802639243567,0.7499999999999991,0.5331388580345512,0.0,4.085375304929219,0.0
 1.4921720671083447,1.6869310219811537,2.998815589307042,-0.7652998284160912,0.14589391947344338,0.7500000000000051,0.41019685319874855,0.0,3.4322644066799173,0.0
 1.5085047143930082,1.689413698949346,2.9987848556579153,-0.7092418644740835,0.158143404936941,0.7500000000000034,0.3227651371227463,0.0,2.927573571673421,0.0
 1.5248009457011613,1.692090249725522,2.99875395099855,-0.6615334483784573,0.17036557841805586,0.7499999999999983,0.2588572422888888,0.0,2.5294566880713254,0.0
 1.5410598597808258,1.6949591729376672,2.9987228846567775,-0.6204072294188729,0.18255976397780432,0.7500000000000051,0.2110385662656474,0.0,2.209856951858624,0.0
 1.5572807636727761,1.6980189672137675,2.9986916659604295,-0.5845613521878159,0.194725441896767,0.7499999999999966,0.17452928913115445,0.0,1.9493888805338824,0.0
 1.5734631107530423,1.701268131181809,2.998660304237336,-0.553015664728605,0.2068622022069667,0.7500000000000017,0.14616012462240577,0.0,1.7343080350390567,0.0
 1.5896064596201969,1.7047051634697765,2.9986288088153286,-0.5250181250758602,0.21896971385733258,0.75,0.12377256173675326,0.0,1.5546485650542001,0.0
 1.605710446078527,1.7083285627056564,2.998597189022239,-0.4999820856367651,0.23104770370108016,0.75,0.10586152271074534,0.0,1.4030409747016444,0.0
 1.6217747635943918,1.7121368275174338,2.9985654541858984,-0.47744318993138946,0.2430959418379787,0.7499999999999966,0.09135549290590646,0.0,1.273940179305671,0.0
 1.6377991493785997,1.7161284565330945,2.998533613634137,-0.4570290810321923,0.2551142311761347,0.7500000000000018,0.07947735507291517,0.0,1.163108786845207,0.0
 1.6537833742910282,1.7203019483806241,2.9985016766947874,-0.43843768858563675,0.26710239986045603,0.75,0.06965406225946637,0.0,1.06726346799142,0.0
 1.6697272353958081,1.7246558016880087,2.9984696526956793,-0.42142138808977575,0.279060295689041,0.75,0.061456658818699515,0.0,0.9838281499005144,0.0
 1.6856305503887012,1.7291885150832333,2.998437550964645,-0.40577525912303264,0.29098778193371083,0.75,0.054559668914142406,0.0,0.9107586208177942,0.0
 1.7014931533690894,1.7338985871942838,2.9984053808295155,-0.39132825671003413,0.30288473416900186,0.7499999999999964,0.0487130467009453,0.0,0.8464159101487323,0.0
 1.7173148915923329,1.738784516649146,2.9983731516181216,-0.3779364857516725,0.3147510378364346,0.750000000000007,0.04372250802017682,0.0,0.7894734980262448,0.0
 1.733095622946863,1.7438448020758053,2.9983408726582947,-0.3654780165677991,0.3265865863523323,0.7500000000000036,0.0394355301286347,0.0,0.7388484153849443,0.0
